applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled
APP008703,88.0,38401.0,0.6,827.0,3.4,7520.0,0.196,0.047,0,0,1,1,0.8747390396659708,0.1797716018663732,0.015,0.9581818181818181,0.11333333333333333,0.06885892930859151,0.01842870999030068,0.050505050505050504
APP008704,61.0,39730.0,2.6,579.0,7.2,20960.0,0.528,0.091,0,0,1,0,0.592901878914405,0.1866788977951485,0.065,0.5072727272727273,0.24000000000000002,0.20418046899384812,0.05063045586808923,0.09988776655443321
APP008705,62.8,40479.0,2.8,515.0,3.9,22326.0,0.552,0.116,0,0,1,0,0.6116910229645094,0.19057172296493988,0.06999999999999999,0.39090909090909093,0.13,0.21793413143507284,0.052958292919495636,0.12794612794612795
APP008706,66.8,46709.0,6.8,732.0,4.0,14801.0,0.317,0.145,0,2,1,0,0.6534446764091858,0.22295129680712975,0.16999999999999998,0.7854545454545454,0.13333333333333333,0.14216816520504635,0.030164888457807952,0.16049382716049382
APP008707,78.6,49127.5,1.6,744.0,3.8,3521.0,0.055,0.109,0,1,1,1,0.7766179540709811,0.23552112013575513,0.04,0.8072727272727273,0.12666666666666665,0.02859473011206315,0.0047526673132880694,0.12008978675645342
APP008708,62.8,37082.0,3.1,746.0,2.3,15056.0,0.406,0.104,0,0,0,1,0.6116910229645094,0.17291627957137345,0.0775,0.8109090909090909,0.07666666666666666,0.14473564977496753,0.038797284190106696,0.11447811447811447
APP008709,62.0,97111.0,1.1,629.0,1.4,18284.0,0.188,0.101,0,1,0,0,0.6033402922755741,0.4849088057628365,0.027500000000000004,0.5981818181818181,0.04666666666666666,0.17723698386008718,0.017652764306498543,0.11111111111111112
APP008710,49.8,70171.0,8.7,586.0,6.4,7876.0,0.112,0.451,0,1,1,0,0.47599164926931103,0.3448918363714088,0.21749999999999997,0.52,0.21333333333333335,0.07244333913954026,0.010281280310378272,0.5039281705948373
APP008711,61.4,43716.0,2.8,538.0,1.5,16939.0,0.387,0.349,0,2,1,0,0.5970772442588727,0.20739558821809695,0.06999999999999999,0.43272727272727274,0.05,0.16369476132462066,0.036954413191076625,0.38945005611672273
APP008712,87.7,32868.0,3.1,570.0,3.1,19083.0,0.581,0.214,0,1,1,0,0.8716075156576201,0.15101459029834166,0.0775,0.4909090909090909,0.10333333333333333,0.18528176884584016,0.055771096023278365,0.23793490460157127
APP008713,71.4,93991.0,1.5,515.0,1.3,3193.0,0.034,0.197,0,1,1,0,0.7014613778705637,0.4686930320248538,0.0375,0.39090909090909093,0.043333333333333335,0.025292240155458674,0.002715809893307469,0.21885521885521886
APP008714,58.9,44479.0,4.3,610.0,21.2,19408.0,0.436,0.152,0,0,1,0,0.5709812108559499,0.21136117647517413,0.1075,0.5636363636363636,0.7066666666666667,0.18855405310162204,0.04170708050436469,0.16835016835016833
APP008715,88.5,23257.0,1.6,799.0,2.0,8527.0,0.367,0.111,0,1,1,1,0.8799582463465553,0.10106273087662629,0.04,0.9072727272727272,0.06666666666666667,0.07899797621804489,0.03501454898157129,0.122334455667789
APP008716,61.2,90458.0,3.0,601.0,10.6,3795.0,0.042,0.267,0,0,1,0,0.5949895615866388,0.4503307472119394,0.075,0.5472727272727272,0.35333333333333333,0.031353517453860794,0.0034917555771096028,0.2974186307519641
APP008717,91.3,31704.0,0.7,662.0,4.6,11069.0,0.349,0.458,0,1,1,0,0.9091858037578288,0.14496485932686348,0.017499999999999998,0.6581818181818182,0.15333333333333332,0.10459227338172958,0.033268671193016484,0.5117845117845118
APP008718,91.1,82545.0,1.8,699.0,6.4,7557.0,0.092,0.524,1,0,1,0,0.907098121085595,0.4092040108053185,0.045,0.7254545454545455,0.21333333333333335,0.0692314662854036,0.008341416100872938,0.5858585858585859
APP008719,70.8,10845.0,7.6,618.0,1.9,17983.0,1.658,0.344,1,2,1,0,0.6951983298538622,0.036553056634369384,0.19,0.5781818181818181,0.06333333333333332,0.17420634521088613,0.16023278370514063,0.3838383838383838
APP008720,47.5,39293.0,1.1,617.0,13.9,15209.0,0.387,0.033,1,2,0,0,0.4519832985386221,0.18440764999915543,0.027500000000000004,0.5763636363636364,0.4633333333333333,0.14627614051692023,0.036954413191076625,0.03479236812570146
APP008721,100.0,98320.0,4.1,766.0,5.8,14492.0,0.147,0.349,0,0,1,1,1.0,0.4911924180863048,0.1025,0.8472727272727273,0.19333333333333333,0.13905697802031836,0.013676042677012607,0.38945005611672273
APP008722,75.8,49172.0,5.5,667.0,9.1,5734.0,0.117,0.289,0,0,1,1,0.7473903966597076,0.2357524028060565,0.1375,0.6672727272727272,0.30333333333333334,0.050876468752202496,0.010766246362754606,0.3221099887766554
APP008723,65.1,70184.0,22.9,752.0,17.4,7531.0,0.107,0.372,1,1,1,0,0.6356993736951982,0.34495940209531706,0.5725,0.8218181818181818,0.58,0.06896968354494105,0.009796314258001938,0.4152637485970819
APP008724,84.3,28534.0,3.3,850.0,11.7,7992.0,0.28,0.077,0,2,1,1,0.8361169102296451,0.12848921742000283,0.08249999999999999,1.0,0.38999999999999996,0.07361129290468088,0.026576139670223084,0.08417508417508417
APP008725,80.5,60393.0,7.7,572.0,0.2,15591.0,0.258,0.56,0,1,1,0,0.7964509394572025,0.29407201726564114,0.1925,0.49454545454545457,0.006666666666666667,0.15012233308833153,0.024442289039767216,0.6262626262626263
APP008726,89.7,49131.0,1.5,636.0,2.0,25943.0,0.528,0.158,0,1,1,0,0.8924843423799582,0.2355393109075766,0.0375,0.610909090909091,0.06666666666666667,0.2543521380601899,0.05063045586808923,0.1750841750841751
APP008727,60.1,56727.0,2.8,635.0,3.0,14525.0,0.256,0.32,0,2,1,0,0.5835073068893528,0.27501848312351146,0.06999999999999999,0.6090909090909091,0.1,0.13938924072936698,0.02424830261881668,0.3569023569023569
APP008728,74.8,166636.0,2.6,605.0,0.9,5538.0,0.033,0.568,0,2,0,0,0.7369519832985386,0.8462554945875957,0.065,0.5545454545454546,0.030000000000000002,0.04890302963179251,0.0026188166828322017,0.6352413019079685
APP008729,52.2,107232.0,0.6,611.0,14.7,7341.0,0.068,0.309,0,1,1,0,0.5010438413361169,0.5375113205071067,0.015,0.5654545454545454,0.49,0.06705665582617626,0.0060135790494665374,0.3445566778900112
APP008730,80.0,78842.0,6.3,776.0,3.7,13197.0,0.167,0.134,1,1,1,1,0.791231732776618,0.3899581742182191,0.1575,0.8654545454545455,0.12333333333333334,0.1260181838318952,0.015615906886517943,0.14814814814814814
APP008731,69.7,79441.0,0.3,659.0,2.9,22311.0,0.281,0.235,0,1,1,0,0.6837160751565762,0.39307139488137666,0.0075,0.6527272727272727,0.09666666666666666,0.21778310293095984,0.026673132880698353,0.2615039281705948
APP008732,74.2,49127.5,7.8,850.0,1.4,9183.0,0.323,0.459,0,1,1,0,0.7306889352818372,0.23552112013575513,0.195,1.0,0.04666666666666666,0.08560295613125384,0.030746847720659554,0.5129068462401796
APP008733,67.8,36948.0,1.0,613.0,2.9,15882.0,0.43,0.404,0,0,0,0,0.6638830897703548,0.1722198328787806,0.025,0.5690909090909091,0.09666666666666666,0.15305228606812393,0.04112512124151309,0.4511784511784512
APP008734,66.2,19545.0,8.8,786.0,4.8,3330.0,0.17,0.239,0,2,1,0,0.6471816283924844,0.0817701180191289,0.22000000000000003,0.8836363636363637,0.16,0.026671633826357493,0.015906886517943745,0.265993265993266
APP008735,57.0,22885.0,10.9,808.0,3.2,6753.0,0.295,0.452,0,0,1,1,0.5511482254697286,0.0991293117001745,0.2725,0.9236363636363636,0.10666666666666667,0.06113633846494628,0.02803103782735208,0.5050505050505051
APP008736,81.9,28799.0,1.4,643.0,3.4,16444.0,0.571,0.433,0,0,1,0,0.8110647181628393,0.12986651871505586,0.034999999999999996,0.6236363636363637,0.11333333333333333,0.15871082068889136,0.05480116391852569,0.483726150392817
APP008737,92.3,48172.0,2.5,690.0,9.3,1851.0,0.038,0.136,0,0,1,1,0.9196242171189979,0.23055503942849792,0.0625,0.7090909090909091,0.31,0.01178022332081475,0.0031037827352085354,0.15039281705948374
APP008738,61.6,23506.0,0.1,729.0,19.9,21213.0,0.902,0.142,0,1,0,0,0.5991649269311065,0.10235687435763836,0.0025,0.78,0.6633333333333333,0.20672781642988752,0.08690591658583899,0.15712682379349044
APP008739,78.3,47882.0,1.3,600.0,1.5,12966.0,0.271,0.308,0,0,1,1,0.7734864300626304,0.22904780404900593,0.0325,0.5454545454545454,0.05,0.12369234486855486,0.025703200775945685,0.3434343434343434
APP008740,76.5,44693.0,3.0,800.0,0.2,10514.0,0.235,0.221,0,0,1,1,0.7546972860125261,0.21247341223797167,0.075,0.9090909090909091,0.006666666666666667,0.09900421872954822,0.02221144519883608,0.24579124579124578
APP008741,70.1,24821.0,1.0,577.0,3.4,2376.0,0.096,0.131,0,0,1,0,0.6878914405010438,0.10919140719912789,0.025,0.5036363636363637,0.11333333333333333,0.017066220964770083,0.008729388942774006,0.1447811447811448
APP008742,47.1,122437.0,1.8,603.0,4.2,19196.0,0.157,0.218,0,0,1,1,0.44780793319415446,0.6165372306628847,0.045,0.5509090909090909,0.14,0.18641951691015818,0.014645974781765275,0.24242424242424243
APP008743,50.5,22143.0,6.0,604.0,2.0,39053.0,1.764,0.403,0,0,0,0,0.4832985386221294,0.09527286807402605,0.15,0.5527272727272727,0.06666666666666667,0.3863510506549603,0.1705140640155189,0.4500561167227834
APP008744,58.3,95836.0,0.5,670.0,0.1,8319.0,0.087,0.406,0,0,1,1,0.5647181628392484,0.47828216745644936,0.0125,0.6727272727272727,0.0033333333333333335,0.07690371429434449,0.007856450048496603,0.4534231200897868
APP008745,37.9,12676.0,14.8,680.0,6.6,7033.0,0.555,0.635,0,0,0,0,0.3517745302713987,0.04606942897867912,0.37,0.6909090909090909,0.22,0.06395553720838913,0.053249272550921434,0.7104377104377104
APP008746,91.1,45011.0,8.0,593.0,0.2,8071.0,0.179,0.509,0,0,1,0,0.907098121085595,0.2141261737920353,0.2,0.5327272727272727,0.006666666666666667,0.07440670969300939,0.01677982541222114,0.569023569023569
APP008747,75.5,23895.0,0.1,640.0,0.9,16730.0,0.7,0.222,1,2,1,0,0.744258872651357,0.10437864871150865,0.0025,0.6181818181818182,0.030000000000000002,0.1615904308339794,0.06731328806983511,0.24691358024691357
APP008748,69.6,33101.0,9.3,550.0,0.5,20119.0,0.608,0.294,0,0,1,0,0.6826722338204593,0.1522255759653128,0.2325,0.45454545454545453,0.016666666666666666,0.1957128041965787,0.05838991270611057,0.32772166105499434
APP008749,37.1,145233.0,1.4,755.0,10.2,14804.0,0.102,0.062,0,1,1,1,0.34342379958246344,0.7350163262177097,0.034999999999999996,0.8272727272727273,0.33999999999999997,0.14219837090586898,0.009311348205625604,0.06734006734006734
APP008750,42.6,39808.0,3.4,713.0,1.7,8254.0,0.207,0.394,0,2,1,0,0.40083507306889354,0.1870842921385981,0.08499999999999999,0.7509090909090909,0.056666666666666664,0.07624925744318811,0.01949563530552861,0.4399551066217733
APP008751,70.0,25267.0,6.4,619.0,1.9,21319.0,0.844,0.251,0,0,1,0,0.6868475991649269,0.111509431265519,0.16,0.58,0.06333333333333332,0.20779508452561946,0.08128031037827352,0.27946127946127947
APP008752,99.6,65682.0,1.2,633.0,6.3,4454.0,0.068,0.203,0,1,1,1,0.9958246346555323,0.3215608721695484,0.03,0.6054545454545455,0.21,0.03798870306789235,0.0060135790494665374,0.2255892255892256
APP008753,59.5,39599.0,3.0,590.0,1.0,22624.0,0.571,0.181,0,0,1,0,0.5772442588726513,0.18599804319268834,0.075,0.5272727272727272,0.03333333333333333,0.2209345643834513,0.05480116391852569,0.20089786756453423
APP008754,83.0,49127.5,5.9,566.0,2.5,24917.0,0.464,0.143,0,0,0,0,0.8225469728601252,0.23552112013575513,0.14750000000000002,0.48363636363636364,0.08333333333333333,0.24402178837886004,0.044422890397672166,0.15824915824915822
APP008755,62.8,28320.0,0.7,553.0,10.9,7519.0,0.266,0.323,0,0,1,0,0.6116910229645094,0.1273769816572053,0.017499999999999998,0.46,0.36333333333333334,0.06884886074165064,0.02521823472356935,0.3602693602693603
APP008756,70.8,29169.0,5.3,567.0,1.3,33900.0,1.162,0.009,0,1,1,0,0.6951983298538622,0.13178954316475253,0.1325,0.48545454545454547,0.043333333333333335,0.3344677252086711,0.11212415130940832,0.007856341189674522
APP008757,88.2,30558.0,1.0,736.0,2.8,19953.0,0.653,0.008,0,1,1,0,0.8768267223382046,0.13900868089618137,0.025,0.7927272727272727,0.09333333333333332,0.19404142208439473,0.06275460717749758,0.006734006734006734
APP008758,64.8,79147.0,0.3,743.0,0.1,9919.0,0.125,0.164,0,1,1,1,0.6325678496868475,0.3915433700483745,0.0075,0.8054545454545454,0.0033333333333333335,0.09301342139973218,0.011542192046556739,0.18181818181818182
APP008759,59.6,49127.5,8.9,527.0,5.9,7796.0,0.182,0.292,0,0,1,0,0.5782881002087683,0.23552112013575513,0.2225,0.4127272727272727,0.19666666666666668,0.07163785378427089,0.01707080504364694,0.32547699214365877
APP008760,91.3,26135.0,1.0,713.0,5.0,17105.0,0.654,0.389,0,0,1,0,0.9091858037578288,0.11602074267723983,0.025,0.7509090909090909,0.16666666666666666,0.16536614343680464,0.06285160038797284,0.43434343434343436
APP008761,70.7,54019.0,0.5,540.0,8.7,6330.0,0.117,0.311,0,1,1,0,0.6941544885177453,0.26094402309708287,0.0125,0.43636363636363634,0.29,0.056877334648959416,0.010766246362754606,0.3468013468013468
APP008762,86.4,51415.0,2.8,719.0,18.1,27311.0,0.531,0.034,0,1,1,1,0.8580375782881002,0.24741008886192034,0.06999999999999999,0.7618181818181818,0.6033333333333334,0.26812593763529635,0.050921435499515035,0.03591470258136925
APP008763,59.7,69159.0,17.0,658.0,16.3,6682.0,0.097,0.237,0,0,1,0,0.5793319415448852,0.3396321046333195,0.425,0.6509090909090909,0.5433333333333333,0.0604214702121447,0.008826382153249272,0.2637485970819304
APP008764,91.1,36714.0,1.0,603.0,4.9,55546.0,1.513,0.479,1,2,1,0,0.907098121085595,0.1710036498484319,0.025,0.5509090909090909,0.16333333333333336,0.5524119252106847,0.14616876818622695,0.5353535353535354
APP008765,74.1,46792.0,3.9,690.0,0.6,12203.0,0.261,0.145,0,0,1,1,0.7296450939457202,0.2233826779674671,0.0975,0.7090909090909091,0.02,0.11601002829267311,0.024733268671193017,0.16049382716049382
APP008766,76.5,63134.0,5.0,771.0,3.9,3915.0,0.062,0.283,0,0,1,1,0.7546972860125261,0.3083179902835292,0.125,0.8563636363636363,0.13,0.03256174548676487,0.005431619786614937,0.31537598204264866
APP008767,72.0,26753.0,3.8,481.0,5.4,24741.0,0.925,0.107,0,0,1,0,0.7077244258872651,0.11923271324457103,0.095,0.3290909090909091,0.18000000000000002,0.2422497205972674,0.08913676042677013,0.11784511784511784
APP008768,62.4,49127.5,1.1,752.0,10.0,7561.0,0.091,0.211,0,1,0,0,0.6075156576200418,0.23552112013575513,0.027500000000000004,0.8218181818181818,0.3333333333333333,0.06927174055316707,0.008244422890397672,0.2345679012345679
APP008769,70.0,49507.0,0.7,578.0,1.0,2682.0,0.054,0.425,0,1,1,0,0.6868475991649269,0.2374935195375386,0.017499999999999998,0.5054545454545455,0.03333333333333333,0.02014720244867548,0.004655674102812803,0.47474747474747475
APP008770,63.4,25321.0,2.8,778.0,0.3,37260.0,1.472,0.124,0,0,1,0,0.6179540709812108,0.11179008888790716,0.06999999999999999,0.8690909090909091,0.01,0.3682981101299852,0.14219204655674103,0.13692480359147025
APP008771,84.4,25209.0,3.1,728.0,4.3,67320.0,2.67,0.261,0,0,1,0,0.8371607515657621,0.1112079841896206,0.0775,0.7781818181818182,0.14333333333333334,0.6709592323724565,0.25838991270611056,0.29068462401795736
APP008772,67.0,46183.0,10.2,549.0,0.4,14342.0,0.311,0.429,0,0,1,0,0.6555323590814196,0.22021748367053393,0.255,0.4527272727272727,0.013333333333333334,0.13754669297918828,0.02958292919495635,0.4792368125701459
APP008773,47.6,35237.0,0.0,598.0,7.6,15591.0,0.442,0.079,0,0,0,0,0.453027139874739,0.1633271441397779,0.0,0.5418181818181819,0.2533333333333333,0.15012233308833153,0.04228903976721629,0.08641975308641975
APP008774,44.8,77093.0,0.2,693.0,4.2,13730.0,0.178,0.383,1,1,1,0,0.4237995824634655,0.38086798567086916,0.005,0.7145454545454546,0.14,0.1313847300113775,0.016682832201745875,0.4276094276094276
APP008775,44.1,41272.0,2.1,735.0,13.5,15315.0,0.371,0.119,0,0,1,1,0.4164926931106472,0.19469323212334383,0.052500000000000005,0.7909090909090909,0.45,0.14734340861265216,0.03540252182347235,0.1313131313131313
APP008776,79.3,58796.0,3.2,693.0,11.2,8009.0,0.136,0.441,0,1,1,1,0.7839248434237995,0.2857718279516801,0.08,0.7145454545454546,0.3733333333333333,0.07378245854267562,0.012609117361784675,0.49270482603815935
APP008777,52.7,29461.0,2.8,685.0,1.7,9882.0,0.335,0.27,0,0,1,1,0.5062630480167015,0.1333071732709996,0.06999999999999999,0.7,0.056666666666666664,0.09264088442292008,0.03191076624636276,0.30078563411896747
APP008778,74.5,48349.0,2.5,593.0,1.4,8671.0,0.179,0.195,0,0,1,0,0.7338204592901879,0.23147497274632578,0.0625,0.5327272727272727,0.04666666666666666,0.08044784985752977,0.01677982541222114,0.2166105499438833
APP008779,72.0,107939.0,5.4,653.0,5.7,9948.0,0.092,0.257,0,1,1,0,0.7077244258872651,0.5411858564150407,0.135,0.6418181818181818,0.19,0.09330540984101733,0.008341416100872938,0.28619528619528617
APP008780,69.0,44852.0,0.7,643.0,18.3,4270.0,0.095,0.637,1,2,1,0,0.6764091858037579,0.21329979301500349,0.017499999999999998,0.6236363636363637,0.61,0.03613608675077276,0.008632395732298738,0.712682379349046
APP008781,76.6,35180.0,0.3,515.0,1.6,19540.0,0.555,0.266,1,2,1,0,0.755741127348643,0.16303089442725704,0.0075,0.39090909090909093,0.05333333333333334,0.18988310393781654,0.053249272550921434,0.2962962962962963
APP008782,72.4,29194.0,1.2,680.0,6.8,10686.0,0.366,0.25,0,1,1,0,0.7118997912317329,0.13191947724919148,0.03,0.6909090909090909,0.22666666666666666,0.1007360122433774,0.03491755577109602,0.2783389450056117
APP008783,29.4,48472.0,7.9,617.0,3.7,16378.0,0.338,0.058,0,0,1,0,0.2630480167014614,0.23211424844176548,0.1975,0.5763636363636364,0.12333333333333334,0.1580462952707941,0.032201745877788554,0.06285072951739619
APP008784,65.1,114187.0,0.4,774.0,3.4,14086.0,0.123,0.287,0,0,1,1,0.6356993736951982,0.5736589827980265,0.01,0.8618181818181818,0.11333333333333333,0.13496913984232625,0.011348205625606206,0.31986531986531985
APP008785,76.4,21630.0,7.0,755.0,0.4,2030.0,0.094,0.105,0,2,1,1,0.7536534446764093,0.0926066206613385,0.175,0.8272727272727273,0.013333333333333334,0.013582496803229996,0.00853540252182347,0.11560044893378225
APP008786,94.6,47574.0,6.0,667.0,1.8,13648.0,0.287,0.119,0,0,1,1,0.9436325678496867,0.2274470161287179,0.15,0.6672727272727272,0.060000000000000005,0.13055910752222635,0.027255092143549948,0.1313131313131313
APP008787,95.3,17530.0,4.3,749.0,1.5,17725.0,1.011,0.222,0,0,1,1,0.9509394572025052,0.07129743081334838,0.1075,0.8163636363636364,0.05,0.17160865494014238,0.09747817652764305,0.24691358024691357
APP008788,49.6,38321.0,0.2,705.0,0.9,5475.0,0.143,0.589,0,0,1,0,0.47390396659707723,0.1793558127961685,0.005,0.7363636363636363,0.030000000000000002,0.048268709914517864,0.01328806983511154,0.6588103254769921
APP008789,64.8,57392.0,4.4,648.0,2.7,9952.0,0.173,0.372,0,0,1,0,0.6325678496868475,0.27847472976958787,0.11000000000000001,0.6327272727272727,0.09000000000000001,0.0933456841087808,0.016197866149369543,0.4152637485970819
APP008790,46.5,18992.0,1.0,523.0,3.7,7832.0,0.412,0.214,0,0,1,0,0.441544885177453,0.07889597607133901,0.025,0.40545454545454546,0.12333333333333334,0.07200032219414211,0.03937924345295829,0.23793490460157127
APP008791,92.8,37538.0,2.5,636.0,5.6,13128.0,0.35,0.371,0,1,1,0,0.9248434237995824,0.17528627727154014,0.0625,0.610909090909091,0.18666666666666665,0.12532345271297538,0.03336566440349175,0.41414141414141414
APP008792,85.2,58356.0,2.8,620.0,17.9,8965.0,0.154,0.042,0,0,1,1,0.8455114822546973,0.28348498806555433,0.06999999999999999,0.5818181818181818,0.5966666666666666,0.08340800853814477,0.014354995150339474,0.04489337822671156
APP008793,75.3,53034.0,0.4,640.0,5.6,2946.0,0.056,0.467,0,2,1,0,0.7421711899791231,0.25582462017018764,0.01,0.6181818181818182,0.18666666666666665,0.02280530412106445,0.004849660523763337,0.521885521885522
APP008794,72.5,60077.0,22.8,629.0,4.1,5006.0,0.083,0.454,0,0,0,0,0.7129436325678496,0.29242965043833263,0.5700000000000001,0.5981818181818181,0.13666666666666666,0.0435465520192511,0.007468477206595538,0.5072951739618407
APP008795,90.7,27316.0,4.8,749.0,5.0,15344.0,0.562,0.151,0,2,1,0,0.9029227557411273,0.1221588288261365,0.12,0.8163636363636364,0.16666666666666666,0.1476353970539373,0.05392822502424831,0.16722783389450055
APP008796,88.2,58341.0,0.6,759.0,19.7,13557.0,0.232,0.292,0,0,1,1,0.8768267223382046,0.28340702761489095,0.015,0.8345454545454546,0.6566666666666666,0.12964286793060745,0.021920465567410282,0.32547699214365877
APP008797,87.4,34200.0,1.0,606.0,4.3,52897.0,1.547,0.471,0,0,1,0,0.8684759916492694,0.15793747831724966,0.025,0.5563636363636364,0.14333333333333334,0.5257402913843273,0.14946653734238602,0.526374859708193
APP008798,76.9,75238.0,6.8,531.0,1.2,10121.0,0.135,0.334,1,1,1,0,0.7588726513569938,0.371226876605498,0.16999999999999998,0.42,0.04,0.09504727192178737,0.012512124151309409,0.372615039281706
