applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled,prior_default_flag_scaled,documents_missing_ct_scaled,eligibility_criteria_met_scaled
APP012904,93.6,35945.0,0.9,584.0,0.2,10018.0,0.279,0.686,0,1,1,0,0.9331941544885177,0.1670817755915952,0.0225,0.5163636363636364,0.006666666666666667,0.0939645971363554,0.04798870853916726,0.7674157303370787,0.0,0.5,1.0
APP012905,72.0,19831.0,0.5,645.0,5.2,29969.0,1.511,0.623,1,2,1,0,0.7077244258872651,0.08329390231854367,0.0125,0.6272727272727273,0.17333333333333334,0.29485268944962445,0.26534932956951307,0.6966292134831461,1.0,1.0,1.0
APP012906,79.2,52548.0,6.4,797.0,0.4,5728.0,0.109,0.349,0,0,1,1,0.7828810020876827,0.2534122993567978,0.16,0.9036363636363637,0.013333333333333334,0.05076827033449463,0.017995765702187718,0.38876404494382016,0.0,0.0,1.0
APP012907,80.9,15885.0,0.0,666.0,14.2,11986.0,0.755,0.268,0,2,1,0,0.8006263048016702,0.06277590877656394,0.0,0.6654545454545454,0.47333333333333333,0.11378053446643978,0.13196894848270996,0.29775280898876405,0.0,1.0,1.0
APP012908,59.4,52894.0,2.7,735.0,7.6,6988.0,0.132,0.403,0,1,1,0,0.5762004175365344,0.25521139357005806,0.0675,0.7909090909090909,0.2533333333333333,0.063455303381195,0.022053634438955538,0.44943820224719105,0.0,0.5,1.0
APP012909,56.3,75962.0,11.5,571.0,7.3,4842.0,0.064,0.355,0,0,1,0,0.5438413361169102,0.37515794071308606,0.2875,0.49272727272727274,0.24333333333333332,0.04184707090641803,0.010056457304163727,0.39550561797752803,0.0,0.0,1.0
APP012910,54.5,82755.0,7.8,598.0,3.3,13182.0,0.159,0.047,1,0,1,0,0.5250521920668059,0.41047946380752814,0.195,0.5418181818181819,0.11,0.12582314678695852,0.026817219477769935,0.049438202247191004,1.0,0.0,1.0
APP012911,66.3,44955.0,1.0,589.0,3.1,6608.0,0.147,0.146,0,1,0,0,0.6482254697286012,0.21393102085597368,0.025,0.5254545454545455,0.10333333333333333,0.05962905531949171,0.024700070571630203,0.16067415730337076,0.0,0.5,0.0
APP012912,80.5,121357.0,0.9,632.0,6.5,19884.0,0.164,0.238,0,0,0,0,0.7964509394572025,0.6111980615539806,0.0225,0.6036363636363636,0.21666666666666667,0.19330607970678856,0.027699364855328156,0.2640449438202247,0.0,0.0,0.0
APP012913,61.2,59813.0,3.2,710.0,0.3,5634.0,0.094,0.176,0,0,1,1,0.5949895615866388,0.29118807814100534,0.08,0.7454545454545455,0.01,0.0498217773929154,0.015349329569513055,0.19438202247191008,0.0,0.0,1.0
APP012914,79.1,81430.0,1.1,620.0,4.1,9267.0,0.114,0.415,0,2,1,0,0.7818371607515657,0.40358986891570775,0.027500000000000004,0.5818181818181818,0.13666666666666666,0.08640272267756811,0.01887791107974594,0.4629213483146067,0.0,1.0,1.0
APP012915,34.5,31516.0,0.2,623.0,7.2,11874.0,0.377,0.081,0,0,1,0,0.3162839248434238,0.1440523297230123,0.005,0.5872727272727273,0.24000000000000002,0.11265279819562196,0.0652787579393084,0.08764044943820225,0.0,0.0,1.0
APP012916,64.2,122147.0,1.2,702.0,12.6,9847.0,0.081,0.055,0,0,1,1,0.6263048016701461,0.615305820017783,0.03,0.730909090909091,0.42,0.09224278550858891,0.013055751587861679,0.05842696629213483,0.0,0.0,1.0
APP012917,87.5,48934.0,0.2,604.0,13.3,3695.0,0.076,0.154,0,2,1,0,0.8695198329853863,0.23462060430846665,0.005,0.5527272727272727,0.44333333333333336,0.03029784320438206,0.012173606210303457,0.1696629213483146,0.0,1.0,1.0
APP012918,67.4,126255.0,1.4,580.0,1.1,3917.0,0.031,0.661,0,0,1,0,0.6597077244258873,0.6366661640295551,0.034999999999999996,0.509090909090909,0.03666666666666667,0.032533177598324504,0.004234297812279464,0.7393258426966293,0.0,0.0,1.0
APP012919,57.6,110735.0,5.2,620.0,2.2,13932.0,0.126,0.288,0,0,1,0,0.55741127348643,0.5559669091457422,0.13,0.5818181818181818,0.07333333333333333,0.13337495217189924,0.02099505998588567,0.32022471910112354,0.0,0.0,1.0
APP012920,60.1,57216.0,1.5,814.0,7.2,23767.0,0.415,0.432,0,1,1,1,0.5835073068893528,0.2776844721530374,0.0375,0.9345454545454546,0.24000000000000002,0.2324042934530882,0.07198306280875087,0.4820224719101123,0.0,0.5,1.0
APP012921,24.6,62531.0,7.8,729.0,4.6,4125.0,0.066,0.441,0,1,1,0,0.2129436325678497,0.3053208471341885,0.195,0.78,0.15333333333333332,0.034627544958414726,0.010409315455187015,0.49213483146067416,0.0,0.5,1.0
APP012922,54.8,44004.0,2.8,821.0,1.4,1903.0,0.043,0.266,0,1,1,0,0.5281837160751566,0.20898611161663694,0.06999999999999999,0.9472727272727273,0.04666666666666666,0.012254062871297098,0.006351446718419195,0.2955056179775281,0.0,0.5,1.0
APP012923,85.9,29986.0,3.4,533.0,4.8,13220.0,0.441,0.147,0,0,0,0,0.8528183716075157,0.1360967975083065,0.08499999999999999,0.42363636363636364,0.16,0.12620577159312887,0.07657021877205364,0.16179775280898875,0.0,0.0,0.0
APP012924,61.3,70061.0,0.1,685.0,2.0,14763.0,0.211,0.627,0,0,1,0,0.5960334029227558,0.34447454489676005,0.0025,0.7,0.06666666666666667,0.14174235253841352,0.035991531404375436,0.701123595505618,0.0,0.0,1.0
APP012925,63.0,67943.0,0.0,616.0,4.7,17654.0,0.26,0.286,0,1,1,0,0.6137787056367432,0.33346159245836343,0.0,0.5745454545454546,0.15666666666666668,0.17085204502889825,0.044636556104446015,0.3179775280898876,0.0,0.5,1.0
APP012926,35.0,18561.0,0.2,622.0,4.2,13047.0,0.703,0.345,0,1,1,0,0.3215031315240084,0.07669029061091208,0.005,0.5854545454545454,0.14,0.12446382181766921,0.12279463655610444,0.3842696629213483,0.0,0.5,1.0
APP012927,45.5,46646.0,7.9,511.0,5.3,16043.0,0.344,0.335,0,1,1,0,0.4311064718162839,0.22272370384621384,0.1975,0.3836363636363636,0.17666666666666667,0.15463076706204562,0.059456598447424125,0.37303370786516854,0.0,0.5,1.0
APP012928,87.9,82521.0,8.7,767.0,8.1,38766.0,0.47,0.537,0,0,1,1,0.8736951983298539,0.40926273535116137,0.21749999999999997,0.8490909090909091,0.26999999999999996,0.38343033207805544,0.08168666196189131,0.6,0.0,0.0,1.0
APP012929,79.3,118118.0,13.4,504.0,1.1,6338.0,0.054,0.471,0,1,1,0,0.7839248434237995,0.594356251852391,0.335,0.3709090909090909,0.03666666666666667,0.05691040538091306,0.008292166549047283,0.5258426966292135,0.0,0.5,1.0
APP012930,50.5,75750.0,20.8,730.0,5.8,22356.0,0.295,0.137,0,1,0,0,0.4832985386221294,0.3740556055303948,0.52,0.7818181818181819,0.19333333333333333,0.2181968302555531,0.05081157374735356,0.150561797752809,0.0,0.5,0.0
APP012931,60.5,19725.0,3.1,615.0,4.5,35776.0,1.814,0.19,0,1,0,0,0.5876826722338204,0.08274273472719804,0.0775,0.5727272727272728,0.15,0.35332380127675855,0.3188073394495413,0.2101123595505618,0.0,0.5,0.0
APP012932,69.6,26039.0,1.2,568.0,3.7,10656.0,0.409,0.143,0,0,1,0,0.6826722338204593,0.11557360427206881,0.03,0.48727272727272725,0.12333333333333334,0.10038866625047828,0.070924488355681,0.15730337078651682,0.0,0.0,1.0
APP012933,52.1,39831.0,6.3,564.0,4.5,8552.0,0.215,0.187,0,1,1,0,0.5,0.1872877874780963,0.1575,0.48,0.15,0.07920333487725799,0.03669724770642201,0.20674157303370785,0.0,0.5,1.0
APP012934,39.9,113469.0,2.0,655.0,5.4,6575.0,0.058,0.631,1,1,1,0,0.3726513569937369,0.5701828732470531,0.05,0.6454545454545455,0.18000000000000002,0.059296775882554324,0.00899788285109386,0.7056179775280899,1.0,0.5,1.0
APP012935,67.6,34056.0,1.1,617.0,1.8,3914.0,0.115,0.263,0,0,1,1,0.661795407098121,0.15725955313827547,0.027500000000000004,0.5763636363636364,0.060000000000000005,0.03250297037678474,0.019054340155257584,0.29213483146067415,0.0,0.0,1.0
APP012936,78.6,92518.0,0.1,650.0,9.0,1164.0,0.013,0.352,0,1,0,0,0.7766179540709811,0.4612440788481637,0.0025,0.6363636363636364,0.3,0.0048130172986688684,0.0010585744530698658,0.3921348314606741,0.0,0.5,0.0
APP012937,78.9,33729.0,0.8,471.0,10.8,21987.0,0.652,0.17,0,1,1,0,0.779749478079332,0.15555925311591678,0.02,0.3109090909090909,0.36000000000000004,0.21448134200616228,0.11379675370501059,0.18764044943820227,0.0,0.5,1.0
APP012938,83.1,67479.0,2.6,464.0,2.7,7191.0,0.107,0.131,1,0,1,0,0.8235908141962421,0.3310489343226618,0.065,0.29818181818181816,0.09000000000000001,0.06549932537205228,0.01764290755116443,0.14382022471910114,1.0,0.0,1.0
APP012939,46.7,27889.0,1.6,486.0,1.3,8834.0,0.317,0.744,0,2,1,0,0.44363256784968685,0.12519303864932743,0.04,0.3381818181818182,0.043333333333333335,0.08204281370199569,0.054693013408609735,0.8325842696629213,0.0,1.0,1.0
APP012940,70.9,43639.0,7.1,722.0,2.1,4948.0,0.113,0.408,0,1,1,0,0.6962421711899792,0.2070882232124751,0.1775,0.7672727272727272,0.07,0.042914392734156315,0.018701482004234295,0.45505617977528084,0.0,0.5,1.0
APP012941,66.0,24860.0,4.9,780.0,2.5,8864.0,0.357,0.127,0,0,1,0,0.6450939457202505,0.10944316474191318,0.12250000000000001,0.8727272727272727,0.08333333333333333,0.08234488591739332,0.06175017642907551,0.1393258426966292,0.0,0.0,1.0
APP012942,68.7,116525.0,1.1,626.0,10.2,21263.0,0.182,0.307,0,0,0,0,0.6732776617954072,0.5860731388994327,0.027500000000000004,0.5927272727272728,0.33999999999999997,0.20719133254123287,0.030875088214537754,0.3415730337078652,0.0,0.0,0.0
APP012943,66.8,32309.0,3.7,717.0,6.0,6310.0,0.195,0.293,1,0,1,0,0.6534446764091858,0.14817568726958855,0.0925,0.7581818181818182,0.2,0.05662847131320861,0.033168666196189134,0.32584269662921345,1.0,0.0,1.0
APP012944,60.1,19374.0,2.9,681.0,0.9,37102.0,1.915,0.472,0,1,1,0,0.5835073068893528,0.0809176420426479,0.0725,0.6927272727272727,0.030000000000000002,0.3666753931973337,0.3366266760762174,0.5269662921348314,0.0,0.5,1.0
APP012945,24.7,18476.0,3.9,755.0,0.7,8504.0,0.46,0.287,0,2,1,0,0.2139874739039666,0.07624831659898398,0.0975,0.8272727272727273,0.02333333333333333,0.07872001933262178,0.07992237120677488,0.3191011235955056,0.0,1.0,1.0
APP012946,87.4,46571.0,1.1,758.0,7.6,10695.0,0.23,0.173,0,0,1,1,0.8684759916492694,0.22233372677686553,0.027500000000000004,0.8327272727272728,0.2533333333333333,0.1007813601304952,0.039343683839096685,0.19101123595505615,0.0,0.0,1.0
APP012947,74.9,37241.0,2.8,539.0,4.2,20055.0,0.539,0.522,0,0,1,0,0.7379958246346556,0.17382057934993422,0.06999999999999999,0.43454545454545457,0.14,0.19502789133455506,0.09386026817219478,0.5831460674157304,0.0,0.0,1.0
APP012948,47.7,72347.0,4.6,667.0,14.8,18264.0,0.252,0.606,0,1,1,0,0.454070981210856,0.35636104597049695,0.11499999999999999,0.6672727272727272,0.49333333333333335,0.17699418007531667,0.043225123500352854,0.6775280898876405,0.0,0.5,1.0
APP012949,77.1,42571.0,2.5,727.0,0.6,18546.0,0.436,0.382,0,0,1,0,0.7609603340292275,0.201534949744955,0.0625,0.7763636363636364,0.02,0.17983365890005437,0.0756880733944954,0.4258426966292135,0.0,0.0,1.0
APP012950,63.3,98674.0,1.2,727.0,21.6,59523.0,0.603,0.318,0,0,1,0,0.6169102296450939,0.493253396700274,0.03,0.7763636363636364,0.7200000000000001,0.5924340979116741,0.10515172900494,0.3539325842696629,0.0,0.0,1.0
APP012951,63.7,38900.0,4.5,719.0,1.1,18195.0,0.468,0.415,1,0,1,0,0.6210855949895616,0.1824468721239191,0.1125,0.7618181818181818,0.03666666666666667,0.17629941397990212,0.08133380381086804,0.4629213483146067,1.0,0.0,1.0
APP012952,58.5,90752.0,5.8,647.0,2.9,11041.0,0.122,0.261,0,0,1,1,0.5668058455114823,0.45206141878857525,0.145,0.6309090909090909,0.09666666666666666,0.10426525968141451,0.020289343683839094,0.2898876404494382,0.0,0.0,1.0
APP012953,78.1,27680.0,5.9,711.0,7.1,18361.0,0.663,0.28,0,0,1,0,0.7713987473903966,0.12410630254941009,0.14750000000000002,0.7472727272727273,0.23666666666666666,0.17797088023843566,0.11573747353563868,0.3112359550561798,0.0,0.0,1.0
APP012954,58.0,19891.0,4.8,522.0,23.8,5581.0,0.281,0.386,0,2,0,0,0.5615866388308977,0.08360588397402233,0.12,0.4036363636363636,0.7933333333333333,0.049288116479046254,0.048341566690190546,0.4303370786516854,0.0,1.0,0.0
APP012955,53.5,29911.0,1.2,527.0,7.0,11354.0,0.38,0.119,0,2,1,0,0.5146137787056367,0.13570682043895818,0.03,0.4127272727272727,0.23333333333333334,0.10741687979539642,0.06580804516584333,0.1303370786516854,0.0,1.0,1.0
APP012956,87.0,24903.0,0.8,786.0,0.5,46921.0,1.884,0.111,0,0,1,0,0.8643006263048016,0.10966675159500622,0.02,0.8836363636363637,0.016666666666666666,0.4655436292969773,0.3311573747353564,0.12134831460674157,0.0,0.0,1.0
APP012957,67.3,23286.0,10.9,748.0,0.1,7521.0,0.323,0.185,0,1,1,1,0.6586638830897703,0.10125884597985639,0.2725,0.8145454545454546,0.0033333333333333335,0.06882211974142619,0.0557515878616796,0.2044943820224719,0.0,0.5,1.0
APP012958,67.8,62830.0,0.8,792.0,4.7,16739.0,0.266,0.328,0,0,1,1,0.6638830897703548,0.30687555571732383,0.02,0.8945454545454545,0.15666666666666668,0.1616388424592706,0.04569513055751588,0.3651685393258427,0.0,0.0,1.0
APP012959,80.4,41832.0,3.2,636.0,1.1,6665.0,0.159,0.591,0,0,0,0,0.7954070981210857,0.19769237568830952,0.08,0.610909090909091,0.03666666666666667,0.0602029925287472,0.026817219477769935,0.6606741573033708,0.0,0.0,0.0
APP012960,60.0,53373.0,2.8,562.0,0.8,5423.0,0.102,0.186,1,0,0,0,0.5824634655532359,0.25770204711962935,0.06999999999999999,0.4763636363636364,0.02666666666666667,0.047697202811285415,0.016760762173606208,0.20561797752808988,1.0,0.0,0.0
APP012961,63.0,67274.0,5.0,633.0,2.8,6940.0,0.103,0.62,1,2,1,0,0.6137787056367432,0.3299829969997764,0.125,0.6054545454545455,0.09333333333333332,0.06297198783655879,0.016937191249117852,0.6932584269662921,1.0,1.0,1.0
APP012962,74.6,17829.0,15.1,824.0,2.8,32628.0,1.83,0.425,0,2,1,0,0.7348643006263047,0.07288411441407246,0.3775,0.9527272727272728,0.09333333333333332,0.32162635680770085,0.3216302046577276,0.4741573033707865,0.0,1.0,1.0
APP012963,46.9,69007.0,1.9,575.0,7.0,13246.0,0.192,0.409,0,2,1,0,0.44572025052192066,0.33899406714885166,0.0475,0.5,0.23333333333333334,0.12646756751314014,0.0326393789696542,0.4561797752808988,0.0,1.0,1.0
APP012964,73.3,23787.0,0.3,634.0,18.0,8275.0,0.348,0.292,0,1,1,0,0.721294363256785,0.10386389280310318,0.0075,0.6072727272727273,0.6,0.07641420142175323,0.06016231474947071,0.3247191011235955,0.0,0.5,1.0
APP012965,58.7,34680.0,7.3,760.0,9.8,8266.0,0.238,0.387,0,0,1,1,0.5688935281837161,0.1605041623552535,0.1825,0.8363636363636363,0.3266666666666667,0.07632357975713394,0.04075511644318983,0.4314606741573034,0.0,0.0,1.0
APP012966,82.8,49072.0,2.1,657.0,6.3,8389.0,0.171,0.2,1,0,0,0,0.8204592901878914,0.23533816211606756,0.052500000000000005,0.649090909090909,0.21,0.07756207584026421,0.02893436838390967,0.2213483146067416,1.0,0.0,0.0
APP012967,78.2,72602.0,7.8,615.0,2.2,10948.0,0.151,0.366,0,2,1,0,0.7724425887265136,0.35768696800628125,0.195,0.5727272727272728,0.07333333333333333,0.10332883581368185,0.02540578687367678,0.4078651685393258,0.0,1.0,1.0
APP012968,76.2,17793.0,4.7,718.0,2.2,5409.0,0.304,0.181,0,0,0,0,0.7515657620041754,0.07269692542078526,0.11750000000000001,0.76,0.07333333333333333,0.04755623577743319,0.05239943542695836,0.19999999999999998,0.0,0.0,0.0
APP012969,45.9,23859.0,7.3,607.0,5.5,14170.0,0.594,0.112,0,2,1,0,0.43528183716075153,0.10423827078967757,0.1825,0.5581818181818182,0.18333333333333332,0.1357713917473871,0.10356386732533521,0.12247191011235954,0.0,1.0,1.0
APP012970,68.4,24921.0,0.4,693.0,26.9,21045.0,0.844,0.142,1,1,1,0,0.6701461377870565,0.10976034609164981,0.01,0.7145454545454546,0.8966666666666666,0.20499627444267676,0.1476711362032463,0.15617977528089885,1.0,0.5,1.0
APP012971,52.3,45376.0,1.4,433.0,16.2,9268.0,0.204,0.112,0,0,1,0,0.5020876826722338,0.21612009213858224,0.034999999999999996,0.24181818181818182,0.5399999999999999,0.08641279175141471,0.034756527875793926,0.12247191011235954,0.0,0.0,1.0
APP012972,69.4,44553.0,4.7,492.0,9.1,3939.0,0.088,0.135,0,1,1,0,0.6805845511482255,0.21184074376426665,0.11750000000000001,0.3490909090909091,0.30333333333333334,0.032754697222949436,0.014290755116443187,0.14831460674157304,0.0,0.5,1.0
APP012973,35.3,79789.0,11.3,629.0,20.6,11856.0,0.149,0.34,0,2,1,0,0.3246346555323591,0.3950571706383665,0.28250000000000003,0.5981818181818181,0.6866666666666668,0.1124715548663834,0.02505292872265349,0.37865168539325844,0.0,1.0,1.0
APP012974,46.9,46040.0,4.9,770.0,3.7,4171.0,0.091,0.374,0,0,0,0,0.44572025052192066,0.2195726891258794,0.12250000000000001,0.8545454545454545,0.12333333333333334,0.035090722355357755,0.01482004234297812,0.41685393258426967,0.0,0.0,0.0
APP012975,87.8,87506.0,9.8,635.0,1.0,3604.0,0.041,0.105,0,2,1,1,0.872651356993737,0.43518321122717984,0.24500000000000002,0.6090909090909091,0.03333333333333333,0.02938155748434259,0.005998588567395907,0.1146067415730337,0.0,1.0,1.0
APP012976,75.5,61549.0,1.6,645.0,9.8,16289.0,0.265,0.311,0,1,1,1,0.744258872651357,0.3002147473728545,0.04,0.6272727272727273,0.3266666666666667,0.1571077592283062,0.04551870148200424,0.34606741573033706,0.0,0.5,1.0
APP012977,64.7,49072.0,4.4,672.0,6.0,1897.0,0.039,0.249,0,0,1,1,0.6315240083507307,0.23533816211606756,0.11000000000000001,0.6763636363636364,0.2,0.012193648428217572,0.0056457304163726185,0.27640449438202247,0.0,0.0,1.0
APP012978,56.4,32849.0,6.1,613.0,2.3,11090.0,0.338,0.23,0,1,1,0,0.5448851774530271,0.15098352216889646,0.1525,0.5690909090909091,0.07666666666666666,0.1047586442998973,0.05839802399435427,0.2550561797752809,0.0,0.5,1.0
APP012979,53.7,121340.0,0.1,505.0,23.6,18155.0,0.15,0.3,0,0,1,0,0.5167014613778705,0.6111096667515951,0.0025,0.37272727272727274,0.7866666666666667,0.17589665102603863,0.025229357798165136,0.3337078651685393,0.0,0.0,1.0
APP012980,73.0,102381.0,1.9,712.0,16.3,44849.0,0.438,0.436,0,1,1,0,0.7181628392484343,0.5125286633145971,0.0475,0.7490909090909091,0.5433333333333333,0.4446805082868478,0.07604093154551869,0.48651685393258426,0.0,0.5,1.0
APP012981,64.8,80374.0,1.0,674.0,11.6,3047.0,0.038,0.259,0,1,1,1,0.6325678496868475,0.3980989917792834,0.025,0.68,0.38666666666666666,0.023773083351793303,0.005469301340860973,0.2876404494382023,0.0,0.5,1.0
APP012982,93.2,86968.0,2.2,681.0,1.6,7647.0,0.088,0.251,0,1,1,1,0.9290187891440501,0.43238577571638787,0.05500000000000001,0.6927272727272727,0.05333333333333334,0.07009082304609622,0.014290755116443187,0.2786516853932584,0.0,0.5,1.0
APP012983,67.2,64801.0,2.7,550.0,9.2,5614.0,0.087,0.438,0,1,1,0,0.6576200417536535,0.31712415309979775,0.0675,0.45454545454545453,0.30666666666666664,0.04962039591598365,0.014114326040931543,0.4887640449438202,0.0,0.5,1.0
APP012984,70.9,59938.0,1.8,787.0,22.3,14004.0,0.234,0.452,0,2,1,0,0.6962421711899792,0.2918380399232525,0.045,0.8854545454545455,0.7433333333333334,0.13409992548885352,0.04004940014114326,0.5044943820224719,0.0,1.0,1.0
APP012985,49.2,50505.0,3.0,611.0,1.8,4950.0,0.098,0.005,0,0,1,1,0.4697286012526096,0.24278932398774952,0.075,0.5654545454545454,0.060000000000000005,0.04293453088184949,0.01605504587155963,0.0022471910112359553,0.0,0.0,1.0
APP012986,64.6,135850.0,2.9,779.0,0.5,46812.0,0.345,0.231,0,2,1,0,0.6304801670146137,0.6865572304348504,0.0725,0.8709090909090909,0.016666666666666666,0.4644461002476992,0.05963302752293577,0.25617977528089886,0.0,1.0,1.0
APP012987,72.7,37094.0,8.1,460.0,5.0,5022.0,0.135,0.399,0,1,1,0,0.7150313152400836,0.17305622429401152,0.20249999999999999,0.2909090909090909,0.16666666666666666,0.043659504198803795,0.022582921665490474,0.4449438202247191,0.0,0.5,1.0
APP012988,64.4,56624.0,9.2,612.0,6.8,10601.0,0.187,0.326,0,0,1,0,0.62839248434238,0.2746062531523146,0.22999999999999998,0.5672727272727273,0.22666666666666666,0.09983486718891596,0.03175723359209597,0.36292134831460676,0.0,0.0,1.0
APP012989,62.7,17589.0,1.7,787.0,10.1,15345.0,0.872,0.247,0,1,1,0,0.6106471816283925,0.07163618779215782,0.042499999999999996,0.8854545454545455,0.33666666666666667,0.1476025535171275,0.15261115031757233,0.27415730337078653,0.0,0.5,1.0
APP012990,74.9,20776.0,0.7,637.0,0.4,14469.0,0.696,0.307,0,0,1,0,0.7379958246346556,0.08820761339233253,0.017499999999999998,0.6127272727272727,0.013333333333333334,0.13878204482751677,0.12155963302752293,0.3415730337078652,0.0,0.0,1.0
APP012991,92.7,145670.0,7.9,429.0,0.4,8392.0,0.058,0.395,0,0,1,1,0.9237995824634656,0.7376182280481908,0.1975,0.23454545454545456,0.013333333333333334,0.07759228306180398,0.00899788285109386,0.4404494382022472,0.0,0.0,1.0
APP012992,72.2,70974.0,0.4,564.0,0.5,3074.0,0.043,0.34,0,1,1,0,0.7098121085594989,0.34922186575429365,0.01,0.48,0.016666666666666666,0.024044948345651167,0.006351446718419195,0.37865168539325844,0.0,0.5,1.0
APP012993,87.2,43148.0,2.8,675.0,4.9,8235.0,0.191,0.207,0,0,1,1,0.8663883089770356,0.2045351733318081,0.06999999999999999,0.6818181818181818,0.16333333333333336,0.07601143846788973,0.032462949894142556,0.2292134831460674,0.0,0.0,1.0
APP012994,79.3,51380.0,2.2,779.0,15.6,3308.0,0.064,0.236,0,0,1,1,0.7839248434237995,0.24733905646347995,0.05500000000000001,0.8709090909090909,0.52,0.026401111625752663,0.010056457304163727,0.26179775280898876,0.0,0.0,1.0
APP012995,86.3,21701.0,6.9,624.0,2.0,9320.0,0.429,0.451,1,1,1,0,0.8569937369519832,0.09301733058096184,0.17250000000000001,0.5890909090909091,0.06666666666666667,0.08693638359143727,0.07445306986591389,0.503370786516854,1.0,0.5,1.0
APP012996,60.9,37916.0,3.2,749.0,8.9,12267.0,0.324,0.127,0,1,1,1,0.591858037578288,0.17733037297406912,0.08,0.8163636363636364,0.2966666666666667,0.1166099442173309,0.055928016937191245,0.1393258426966292,0.0,0.5,1.0
APP012997,66.9,20437.0,4.1,686.0,3.6,6878.0,0.337,0.356,0,2,1,0,0.6544885177453028,0.08644491703887812,0.1025,0.7018181818181818,0.12000000000000001,0.06234770525807036,0.05822159491884263,0.39662921348314606,0.0,1.0,1.0
APP012998,67.0,41061.0,2.8,613.0,16.7,7220.0,0.176,0.085,1,1,1,0,0.6555323590814196,0.19368341141540876,0.06999999999999999,0.5690909090909091,0.5566666666666666,0.06579132851360332,0.029816513761467885,0.09213483146067417,1.0,0.5,1.0
APP012999,78.2,73732.0,1.6,721.0,14.2,4470.0,0.061,0.383,0,0,1,1,0.7724425887265136,0.363562622517796,0.04,0.7654545454545455,0.47333333333333333,0.038101375435487445,0.009527170077628792,0.42696629213483145,0.0,0.0,1.0
APP013000,81.9,64343.0,0.9,736.0,0.1,63893.0,0.993,0.418,0,1,1,0,0.8110647181628393,0.314742693129644,0.0225,0.7927272727272727,0.0033333333333333335,0.6364359506212619,0.17395906845448128,0.46629213483146065,0.0,0.5,1.0
